memcg_id,trigger_tgid,trigger_tid,trigger_comm,anon_min_gen_seq,file_min_gen_seq,max_gen_seq,feature_swappiness,feature_evict_folios_calls,feature_anon_gen_span,feature_file_gen_span,feature_anon_total_pages,feature_file_total_pages,feature_anon_oldest_gen_pages,feature_anon_second_oldest_gen_pages,feature_anon_second_youngest_gen_pages,feature_anon_youngest_gen_pages,feature_file_oldest_gen_pages,feature_file_second_oldest_gen_pages,feature_file_second_youngest_gen_pages,feature_file_youngest_gen_pages,feature_avg_refaulted_anon,feature_avg_refaulted_file,feature_avg_total_anon,feature_avg_total_file,feature_protected_anon_pages,feature_protected_file_pages,feature_evicted_anon_pages,feature_evicted_file_pages,feature_refaulted_anon_pages,feature_refaulted_file_pages,target_reclaimed_anon_pages,target_reclaimed_file_pages
0,45,45,kswapd0,3596,3596,3599,5,1,3,3,515,442182,0,1,9,505,4,17,26,442135,0,6415,0,42956,0,533,0,46281,0,0,0,0
0,45,45,kswapd0,27,28,30,5,1,3,2,197,113,196,0,0,1,0,0,0,113,0,0,0,43,0,0,0,50,0,0,0,0
0,45,45,kswapd0,5,6,8,5,1,3,2,60,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,45,45,kswapd0,5209,5209,5212,5,1,3,3,4151,12,0,0,4151,0,10,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,45,45,kswapd0,0,0,3,5,1,3,3,56,0,0,0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,6,7,9,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,114,115,117,5,2,3,2,358,135,3,326,0,29,34,35,0,66,0,0,0,67,0,0,0,11,0,7,0,0
0,45,45,kswapd0,5237,5237,5240,5,2,3,3,507,575,5,35,405,62,42,430,23,80,0,53,0,140,0,15,0,63,0,44,0,23
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,119,120,122,5,1,3,2,1792,0,1760,0,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,3944,3944,3947,5,1,3,3,2291,458,5,1,1,2284,0,0,81,377,0,0,0,59,0,0,0,51,0,42,0,0
0,45,45,kswapd0,91,92,94,5,2,3,2,2127,0,2085,29,9,4,0,0,0,0,0,0,0,157,0,0,0,6,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,1,3,3,57,13,0,0,0,57,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1482,1483,1485,5,1,3,2,335,445,3,323,8,1,21,0,0,424,0,0,0,15,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3978,3978,3981,5,1,3,3,430,454,2,329,2,97,27,1,124,302,0,0,0,3,0,0,0,85,0,0,0,0
0,45,45,kswapd0,3597,3597,3600,5,2,3,3,515,451632,1,6,508,0,5,0,451379,248,0,3207,0,44886,0,0,0,0,0,0,0,1
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,229,229,232,5,1,3,3,66,0,0,2,64,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,6,7,9,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,142,143,145,5,2,3,2,1670,46,1,1662,7,0,0,0,0,46,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,5,6,8,5,1,3,2,2208,0,0,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1076,1076,1079,5,1,3,3,255,933,0,21,135,99,0,30,0,903,0,0,0,1,0,0,0,3,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1115,1116,1118,5,1,3,2,702,94,696,0,5,1,7,0,0,87,0,0,0,5,0,0,0,4,0,0,0,0
0,45,45,kswapd0,7,8,10,5,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,143,143,145,5,1,2,2,1670,46,1407,7,0,256,0,0,0,46,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,7,7,8,5,0,1,1,2208,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1115,1116,1118,5,1,3,2,702,94,480,0,29,193,7,0,0,87,0,0,0,5,0,0,0,4,0,0,63,0
0,45,45,kswapd0,9,9,10,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,45,45,kswapd0,27,28,30,5,1,3,2,197,113,130,0,0,67,0,0,0,113,0,0,0,43,0,0,0,50,0,0,0,0
0,45,45,kswapd0,6,6,8,5,0,2,2,60,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,2,2,3,5,0,1,1,56,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,115,115,117,5,0,2,2,358,135,71,0,0,287,0,69,0,66,0,0,0,67,1,34,0,11,0,7,0,0
0,45,45,kswapd0,5238,5238,5240,5,1,2,2,507,552,34,307,0,166,310,57,0,185,0,48,0,129,0,69,0,23,0,0,0,56
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,119,120,122,5,1,3,2,1792,0,1504,0,31,257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,91,92,94,5,2,3,2,2127,0,1860,24,6,237,0,0,0,0,0,0,0,157,0,0,0,6,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,2,2,3,5,0,1,1,57,13,0,0,0,57,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3978,3978,3981,5,1,3,3,430,454,2,329,2,97,0,12,87,355,0,0,0,3,0,11,0,85,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,143,143,145,5,3,2,2,1670,46,1339,7,0,324,0,0,0,46,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,1115,1116,1118,5,2,3,2,639,94,441,0,5,193,7,0,0,87,0,0,0,5,0,0,63,4,0,0,50,0
0,45,45,kswapd0,9,9,11,5,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,45,45,kswapd0,27,28,30,5,1,3,2,197,113,39,0,0,158,0,0,0,113,0,0,0,43,0,0,0,50,0,0,0,0
0,45,45,kswapd0,5238,5238,5240,5,0,2,2,507,496,34,307,0,166,196,76,0,224,0,48,0,129,0,119,0,79,0,0,0,0
0,45,45,kswapd0,119,120,122,5,4,3,2,1792,0,1420,0,31,341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,91,92,94,5,2,3,2,2127,0,1597,14,1,515,0,0,0,0,0,0,0,157,0,0,0,6,0,0,5,0
0,45,45,kswapd0,119,120,122,5,7,3,2,1792,0,1164,0,31,597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,91,92,94,5,6,3,2,2122,0,1436,14,1,671,0,0,0,0,0,0,0,157,0,0,5,6,0,0,0,0
0,45,45,kswapd0,143,143,145,5,4,2,2,1670,46,1126,7,0,537,0,0,0,46,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,1115,1116,1118,5,2,3,2,589,94,258,0,5,326,7,0,0,87,0,0,0,5,0,0,113,4,0,0,64,0
0,45,45,kswapd0,10,10,11,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,45,45,kswapd0,29,29,30,5,0,1,1,197,113,0,0,0,197,0,0,0,113,0,0,0,46,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1115,1116,1118,5,2,3,2,525,94,118,0,7,400,7,0,0,87,0,0,0,5,0,0,177,4,0,0,60,0
0,45,45,kswapd0,119,120,122,5,10,3,2,1792,0,652,0,31,1109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,91,92,94,5,8,3,2,2122,0,756,14,12,1340,0,0,0,0,0,0,0,157,0,0,5,6,0,0,0,0
0,45,45,kswapd0,121,121,122,5,0,1,1,1792,0,31,0,0,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,92,92,95,5,1,3,3,2122,0,31,1,2090,0,0,0,0,0,0,0,2,157,0,0,0,6,0,0,19,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,5210,5210,5213,5,3,3,3,4151,12,0,4151,0,0,4,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1
0,45,45,kswapd0,230,230,233,5,1,3,3,66,0,2,64,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1077,1077,1080,5,1,3,3,255,933,21,134,100,0,17,0,916,0,0,0,0,2,0,0,0,0,0,0,0,0
0,45,45,kswapd0,2,2,4,5,0,2,2,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,2,2,4,5,0,2,2,57,13,0,57,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,5238,5238,5241,5,1,3,3,507,496,34,223,250,0,196,65,235,0,0,48,0,129,0,119,0,79,0,0,0,64
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1483,1483,1486,5,2,3,3,335,445,235,8,92,0,16,0,429,0,0,0,0,15,0,0,0,0,0,0,0,1
0,45,45,kswapd0,7,7,9,5,2,2,2,2208,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,10,10,12,5,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,121,121,123,5,0,2,2,1792,0,31,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3598,3598,3601,5,225,3,3,515,457080,6,507,2,0,1,451358,2659,3062,0,1603,0,22443,0,0,0,0,0,0,0,14292
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,6,6,9,5,1,3,3,60,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3979,3979,3982,5,2,3,3,430,456,254,1,175,0,4,30,422,0,0,0,0,49,0,0,0,0,0,0,0,2
0,45,45,kswapd0,143,143,146,5,1,3,3,1670,46,741,7,922,0,0,0,46,0,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,1116,1116,1119,5,1,3,3,465,94,6,5,454,0,7,0,87,0,0,0,104,5,0,0,28,4,0,0,6,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,6,7,9,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,115,115,118,5,1,3,3,358,135,37,0,321,0,0,44,91,0,0,0,0,67,1,34,0,11,0,7,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3945,3945,3948,5,1,3,3,2291,458,1,1,2289,0,0,81,377,0,0,21,0,55,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,29,29,31,5,0,2,2,197,113,0,197,0,0,0,113,0,0,0,0,0,46,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,116,116,118,5,0,2,2,358,135,0,314,0,44,44,91,0,0,0,3,0,55,0,0,0,0,0,0,0,0
0,45,45,kswapd0,6,7,9,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0
0,45,45,kswapd0,5211,5211,5213,5,4,2,2,4151,11,3817,0,0,334,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,231,231,233,5,1,2,2,66,0,64,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,5238,5238,5241,5,1,3,3,507,432,34,223,215,35,132,65,235,0,0,48,0,129,0,119,0,143,0,0,0,64
0,45,45,kswapd0,1483,1483,1486,5,1,3,3,335,444,69,8,92,166,0,15,429,0,0,0,0,15,0,15,0,1,0,0,0,0
0,45,45,kswapd0,7,7,9,5,3,2,2,2199,0,2177,0,0,22,0,0,0,0,0,0,0,0,0,0,9,0,0,0,158,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3599,3599,3601,5,443,2,2,515,458575,431,2,0,82,437012,2623,0,18940,0,801,0,11221,0,0,0,14292,0,0,0,28352
0,45,45,kswapd0,7,7,9,5,1,2,2,60,0,60,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3979,3979,3982,5,1,3,3,430,454,105,1,172,152,0,32,422,0,0,0,0,49,1,1,0,2,0,0,0,0
0,45,45,kswapd0,143,143,146,5,2,3,3,1670,46,677,7,922,64,0,0,46,0,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,5211,5211,5213,5,8,2,2,4151,11,3561,0,0,590,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,232,232,233,5,0,1,1,66,116,1,0,0,65,101,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0
0,45,45,kswapd0,5238,5238,5241,5,2,3,3,507,368,34,223,215,35,63,70,235,0,0,48,0,129,0,124,0,207,0,0,0,9
0,45,45,kswapd0,1483,1483,1486,5,1,3,3,335,444,0,7,91,237,0,15,429,0,0,0,0,15,0,15,0,1,0,0,0,0
0,45,45,kswapd0,7,7,9,5,4,2,2,2041,0,2003,16,0,22,0,0,0,0,0,0,0,0,0,0,167,0,0,0,130,0
0,45,45,kswapd0,3599,3599,3601,5,851,2,2,515,452377,431,2,0,82,408660,2623,0,41094,0,801,0,11221,0,0,0,42644,0,0,0,54464
0,45,45,kswapd0,8,8,9,5,0,1,1,60,0,0,0,0,60,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3979,3979,3982,5,2,3,3,430,455,37,0,170,223,1,32,422,0,0,0,0,49,1,1,0,2,0,0,0,1
0,45,45,kswapd0,143,143,146,5,4,3,3,1670,46,549,7,922,192,0,0,46,0,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,3599,3599,3601,5,1586,2,2,515,434804,431,2,0,82,354196,2623,0,77985,0,801,0,11221,0,0,0,97108,0,0,0,101504
0,45,45,kswapd0,3980,3980,3982,5,0,2,2,430,454,0,164,0,266,32,422,0,0,0,0,0,26,0,0,0,0,0,0,0,0
0,45,45,kswapd0,143,143,146,5,4,3,3,1670,46,258,7,922,483,0,0,46,0,0,0,0,90,0,0,0,23,0,0,0,0
0,45,45,kswapd0,5211,5211,5213,5,15,2,2,4151,14,2990,0,0,1161,3,9,0,2,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,5239,5239,5241,5,2,2,2,507,359,222,200,0,85,110,235,0,14,0,23,1,253,0,0,0,0,0,0,0,1
0,45,45,kswapd0,7,7,9,5,5,2,2,1911,0,1860,26,0,25,0,0,0,0,0,0,0,0,0,0,297,0,0,0,54,0
0,45,45,kswapd0,7,7,9,5,6,2,2,1857,0,1302,45,0,510,0,0,0,0,0,0,0,0,1,0,351,0,0,0,31,0
0,45,45,kswapd0,3599,3599,3601,5,969,2,2,515,405803,431,2,0,82,252692,2623,0,150488,0,801,0,11221,0,0,0,198612,0,0,0,62016
0,45,45,kswapd0,5239,5239,5241,5,0,2,2,507,358,91,200,0,216,0,303,0,55,0,23,1,253,1,106,0,1,0,0,0,0
0,45,45,kswapd0,1078,1078,1081,5,1,3,3,255,933,59,48,148,0,17,916,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0,45,45,kswapd0,2,2,5,5,0,3,3,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,93,93,96,5,2,3,3,2103,0,1,2090,12,0,0,0,0,0,0,0,1,81,0,0,19,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,121,121,124,5,1,3,3,1792,0,31,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3599,3599,3602,5,110,3,3,515,450500,431,2,82,0,190676,2622,193658,63544,0,801,0,11221,0,0,0,260628,0,0,0,7040
0,45,45,kswapd0,2,2,5,5,1,3,3,57,13,0,57,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1117,1117,1120,5,2,3,3,459,94,5,454,0,0,7,87,0,0,0,0,66,7,0,0,6,0,0,0,0,57
0,45,45,kswapd0,116,116,119,5,1,3,3,358,135,0,314,44,0,44,91,0,0,0,3,0,55,0,0,0,0,0,0,0,0
0,45,45,kswapd0,144,144,147,5,2,3,3,1670,46,7,922,741,0,0,46,0,0,0,0,0,56,0,0,0,0,0,0,0,46
0,45,45,kswapd0,5211,5211,5214,5,1,3,3,4151,16,1982,0,2169,0,0,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,1484,1484,1487,5,2,3,3,335,444,7,91,237,0,15,429,0,0,0,0,0,15,0,0,0,0,0,0,0,46
0,45,45,kswapd0,7,7,10,5,1,3,3,1826,0,902,1,923,0,0,0,0,0,0,0,0,0,1,0,382,0,0,0,13,0
0,45,45,kswapd0,2,2,5,5,0,3,3,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,3946,3946,3949,5,1,3,3,2291,513,1,2225,65,0,81,358,19,55,0,10,0,27,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,232,232,234,5,1,2,2,66,116,1,65,0,0,101,15,0,0,0,0,0,1,0,0,0,0,0,0,0,64
0,45,45,kswapd0,3980,3980,3983,5,1,3,3,430,454,0,155,275,0,8,416,30,0,0,0,0,26,0,0,0,0,0,0,0,2
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,45,kswapd0,29,29,32,5,2,3,3,197,113,0,197,0,0,0,113,0,0,0,0,0,46,0,0,0,0,0,0,0,64
